Nomor laporan,Keterangan Laporan,Foto Laporan,Status laporan,Tanggal lapor,Tanggal ditindaklanjuti,Kategori,Lat,Lng,Kelurahan,Kecamatan,Kota,Provinsi,Day,,,
959366174789091329,"Kinerja 'ganti' yg haqiqi  :

Nama jalan :
TB Simatupang ->  AH Nasution
Nama hotel :
Alexis -> 4Play
Nama program :
KJP -> KJP Plus
Trotoar :
Pejalan kaki -> PKL
Becak :
Tidak boleh -> boleh
Motor d Thamrin:
Tidak boleh -> boleh

Mantap dong??",http://twitter.com/ignazchany/status/959366174789091329,wait,10/11/2017,,Kaki Lima Liar,,,,,,,Saturday,,,
959365754725584896,PKL di Trotoar Jl Sudirman Bakal Direlokasi ke Loksem https://t.co/qoEBllzwbb https://t.co/yP52egFr2E,http://twitter.com/HalloIDR/status/959365754725584896,wait,08/11/2017,,Kaki Lima Liar,,,,,,,Sunday,,,
959350758952095745,"Inikah yang anda sebut Jakarta #Keberpihakan, pak Anies Baswedan? https://t.co/NYS3cZjKHa",http://twitter.com/KamiRelawan/status/959350758952095745,wait,08/11/2017,,Kaki Lima Liar,,,,,,,Monday,,,
959339198552588289,"@EddyWardoyo @Susanto_Robi_ @SuaraAnies @addiems @OmDennis @jokoanwar Aku tinggal di Benhil, dari jaman Sutiyoso, Foke, Jokowi, Ahok, Djarot sampai Anies jadi Gubernur emang selalu ada PKL di trotoar Sudirman dan Jl. Benhil Raya. Kenapa baru ribut sekarang?",http://twitter.com/Arie_Ariana/status/959339198552588289,wait,07/11/2017,,Kaki Lima Liar,,,,,,,Tuesday,,,
959336653377519616,"Ya ampun.. waktu Ahok berkuasa trotoar di Sudirman sudah penuh PKL.

Waktu itu kamu ke mana? Kok baru sekarang bercuit? https://t.co/5YqSEIqZ6P",http://twitter.com/wartapolitik/status/959336653377519616,wait,07/11/2017,,Kaki Lima Liar,,,,,,,Wednesday,,,
959325140151558145,Penyebab Sandiaga Uno Angkat Tangan Soal PKL di Trotoar Sudirman https://t.co/YFQKBQ1ajI lewat @po_st,http://twitter.com/NandaDutZ/status/959325140151558145,wait,07/11/2017,,Kaki Lima Liar,,,,,,,Thursday,,,
959319288162103296,"Siapppp...Mohon Maap kalau misalnya yang sudirman itu CFN. thanks sudah mengingatkan :)

Tapi Yang Tanah Abang pkl di trotoar saya udah liat langsung bbrp kali n masih ga paham https://t.co/1zD5gB9U0b",http://twitter.com/Galih_Boxehhh/status/959319288162103296,wait,06/11/2017,,Kaki Lima Liar,,,,,,,Friday,,,
959318758031437825,"@kompascom Asu mana bisa kerja, tpi mantap lah gabener trotoar jdi rame bnyak pkl, majuu pkl nya semerawut kotanya mantapp",http://twitter.com/Among79/status/959318758031437825,wait,02/11/2017,,Kaki Lima Liar,,,,,,,Saturday,,,
959314834188718083,@MissNurii @addiems https://t.co/lzlJFxgp36 baca mba baik baik artikel ini...,http://twitter.com/lanangsumantri/status/959314834188718083,wait,31/10/2017,,Kaki Lima Liar,,,,,,,Sunday,,,
959314818074202113,@absyar_alif @PartaiSocmed @addiems @OmDennis @jokoanwar Emang proyek yg digagas Pak Ahok utk pelebaran trotoar 9-10 meter sdh dikerjakan gabener loe ?...nah kalo belum jgn bacot ya...sdh tahu kebijakan tsb ? PKL akan ditempatkan di spot2 tertentu di trotoar sepanjang Jln.Sudirman-Thamrin !,http://twitter.com/yungyung369/status/959314818074202113,wait,30/10/2017,,Kaki Lima Liar,,,,,,,Monday,,,
959308061461524480,"“Buktinya PKL yang di Tanah Abang enggak ada yang ditangkapi. Di sana bukan cuma boleh berjualan di trotoar, melainkan difasilitasi berjualan di jalan. Jadi kenapa saya harus ditangkap?” ucapnya. https://t.co/1gNstkKutV",http://twitter.com/irwanapoll/status/959308061461524480,wait,26/10/2017,,Kaki Lima Liar,,,,,,,Tuesday,,,
959299962587660288,"Ingin Seperti Tanah Abang, PKL di Sudirman Gelar Dagangan di Trotoar 
#JakartaPusat #JalanJenderalSudirman #PemprovDKI #PKL #TanahAbang
https://t.co/cO71FK5WSA via @berita168",http://twitter.com/berita168/status/959299962587660288,wait,26/10/2017,,Kaki Lima Liar,,,,,,,Wednesday,,,
959290271094591490,"PKL di Trotoar Tanah Abang, Satpol PP Gelar Razia Bersifat Persuasif       
https://t.co/7UzH7bdsxZ",http://twitter.com/iNewsID/status/959290271094591490,wait,26/10/2017,,Kaki Lima Liar,,,,,,,Thursday,,,
959277365162487808,@Baguskusumaadji @SuaraAnies @addiems @OmDennis @jokoanwar Bnyakin piknik ke dunia nyata jgn spekukasi di dunia maya...wahai para @SuaraAnies ...pkl itu nyata dah ada d sudut2 trotoar jkt gk usah d bantah dan membela diri....toh kita jg gk bisa berbuat bnyak sebab yg punya kuasakan yg katanya sang mulia pemimpin dki,http://twitter.com/punkrockers870/status/959277365162487808,wait,21/10/2017,,Kaki Lima Liar,,,,,,,Friday,,,
959276359754203136,Hello @aniesbaswedan @sandiuno saya sangat mendukung seluruh jln dan trotoar di bisa gunakan oleh PKL untuk mengelar dagangannya bilah perlu tutup semua jln di wilayah DKI untuk PKL @cagubnyinyir @DjanChoek @sirajapadoha @DsSupriyady @bahdirdja @alvano91 @BKetrik,http://twitter.com/Yaspayelunggam1/status/959276359754203136,wait,20/10/2017,,Kaki Lima Liar,,,,,,,Saturday,,,
959275198099939328,"Dijaga Satpol PP, Trotoar Sudirman Tak Lagi Dipenuhi PKL https://t.co/VtDWSaiiFv 
Cari berita lain? Klik di sini https://t.co/5V0ZVxyHrn https://t.co/8ntNKfMGau",http://twitter.com/Yahoo_ID/status/959275198099939328,wait,20/10/2017,,Kaki Lima Liar,,,,,,,Sunday,,,
959273700624388096,"Ikut-ikutan Tanah Abang, PKL di Sudirman Gelar Dagangan di Trotoar, Siapa Yang Ngajari Nih ?? https://t.co/TFP03zmprM",http://twitter.com/RUMAHINJECT/status/959273700624388096,wait,20/10/2017,,Kaki Lima Liar,,,,,,,Monday,,,
959265519030464512,"Ikut-ikutan Tanah Abang, PKL di Sudirman Gelar Dagangan di Trotoar... https://t.co/5W6MyvClkB",http://twitter.com/Olim_Ariya/status/959265519030464512,wait,19/10/2017,,Kaki Lima Liar,,,,,,,Tuesday,,,
959253001301979137,"Saat d tanya @republikaonline si Pinokio belain PKL dengan alasan gak ada lahan usaha...
Lah,oke ocemu mana Lo ..??!!!
Di latih,di modalin,di sediain tempat dan d Carikan pembeli..
Di tanya @kumparan
Marah"" ke PKL karena jualan d trotoar..
Cangkem ngomong kok mencla-mencle ???? https://t.co/sU79uKBefD",http://twitter.com/04Nakula/status/959253001301979137,wait,12/10/2017,,Kaki Lima Liar,,,,,,,Wednesday,,,
959247471447760896,"FYI, pedagang kaki lima mulai menggelar lapak di trotoar Jalan Jenderal Sudirman, Jakarta. | https://t.co/x3oBtZNu6K",http://twitter.com/ndorokakung/status/959247471447760896,wait,08/10/2017,,Kaki Lima Liar,,,,,,,Thursday,,,
959245156414144512,@noviriantoramad @gibranramadhan @SuaraAnies @jokoanwar @addiems bsa bedain fto ilustrasi dan berita hoax ? https://t.co/R2xdM47YFG https://t.co/3guDARZ2NE,http://twitter.com/BangBoi69/status/959245156414144512,wait,05/10/2017,,Kaki Lima Liar,,,,,,,Friday,,,
959244701562892288,@noviriantoramad @sephendar @SuaraAnies @jokoanwar @addiems mngkin link yg di cuit mas @addiems adlah fto ilustrasi? lantas apa yg hoax ya ? https://t.co/R2xdM47YFG https://t.co/yI4Idfonn4,http://twitter.com/BangBoi69/status/959244701562892288,wait,03/10/2017,,Kaki Lima Liar,,,,,,,Saturday,,,
959241364469776384,Trotoar di jalan2 di DKI mulai diakupasi PKL karena mereka menuntut perlakuan yg sama seperti pedagang di ... https://t.co/vd9Y2e7iMA,http://twitter.com/DelisLein/status/959241364469776384,wait,08/02/2018,,Kaki Lima Liar,,,,,,,Sunday,,,
959238336454914048,"Trotoar Sudirman Diokupasi PKL, Satpol PP Kecolongan https://t.co/qa7mmD1doE via @hariankompas",http://twitter.com/RobertAdhiKsp/status/959238336454914048,wait,08/02/2018,,Kaki Lima Liar,,,,,,,Monday,,,
959230932413685760,Sandi Janji Cari Lahan Sementara untuk PKL Trotoar Sudirman https://t.co/Dbfu30KF76,http://twitter.com/republikaonline/status/959230932413685760,wait,02/02/2018,,Kaki Lima Liar,,,,,,,Tuesday,,,
959226159224377344,Sandiaga Uno: PKL Ada di Trotoar karena Ada yang Beli https://t.co/rutqTUjrKJ via @wartakotalive,http://twitter.com/wartakotalive/status/959226159224377344,wait,01/02/2018,,Kaki Lima Liar,,,,,,,Wednesday,,,
959223199996116992,Mau mention pak @aniesbaswedan aja.. selamat kerja pak. PR nya nambah banyak nih ??https://t.co/AVo4hSL66n,http://twitter.com/Wilydiah/status/959223199996116992,wait,30/01/2018,,Kaki Lima Liar,,,,,,,Thursday,,,
959221510945804288,"Sandiaga Anak Yang Labil, Minta Warga Tak Beli Dagangan PKL yang Jualan di Trotoar: https://t.co/zb7G6YPuhL via @YouTube",http://twitter.com/Lembayungcomal/status/959221510945804288,wait,29/01/2018,,Kaki Lima Liar,,,,,,,Friday,,,
959214169168887809,Terima kasih Pak Ahok sudah menyediakan trotoar yg luas utk lapak jualan PKL.. nyaman rasanya...kumuh kotanya.. happy warganya.. https://t.co/vAHAykMaoN,http://twitter.com/UyanLaisa/status/959214169168887809,wait,26/01/2018,,Kaki Lima Liar,,,,,,,Saturday,,,
959207227281235968,"@kaskus PKL di trotoar pare ada kamu no uno.
GOUBLOOOOGGG, kok di pupuk, owalah no uno ????",http://twitter.com/daviddhikrory/status/959207227281235968,wait,25/01/2018,,Kaki Lima Liar,,,,,,,Sunday,,,
959195587684941824,@kompascom @KompasTV Kenapa tdk mengomentari Gubernur yg merubah Fungsi Trotoar dan Jalan Raya untuk Lapak PKL ?,http://twitter.com/Ariefkasam2/status/959195587684941824,wait,25/01/2018,,Kaki Lima Liar,,,,,,,Monday,,,
959194789609533440,"@detikcom Kenapa gak terobsesi seperti di Hongkong Trotoar dan Jln Raya ttp pd Fungsinya , tdk di pake untuk lapak PKL ?",http://twitter.com/Ariefkasam2/status/959194789609533440,wait,24/01/2018,,Kaki Lima Liar,,,,,,,Tuesday,,,
959154537545138176,"@Metro_TV Ya harus adil
Kl tanah abang boleh
knp yg lain g boleh
Mn kberpihakn saat kampanye?
ayo pkl dagang di trotoar
Biar tambah pusing gubenurny ??",http://twitter.com/herubadala/status/959154537545138176,wait,24/01/2018,,Kaki Lima Liar,,,,,,,Wednesday,,,
959143163670675456,@TeddyGusnaidi @aniesbaswedan @sandiuno Padahal sdh aja kebijakan Pak Ahok utk pelebaran trotoar 9 meter di sepanjang Jln. Sudirman-Thamrin yg nantinya ada spot2 utk penempatan PKL...kenapa proyek ini ngak dimatengin & direalisasikan secepatnya aja ? ??????,http://twitter.com/yungyung369/status/959143163670675456,wait,24/01/2018,,Kaki Lima Liar,,,,,,,Thursday,,,
959141840527110144,"Jun : Jon, lu jualan di trotoar gak takut dirazia?
Jon : Ngapain takut Jun, yg ada juga pemerintah kasih PKL jualan di jalan raya. Yah..ini mah cuma trotoar.
Jun : Kalo di jalan TOL mau?",http://twitter.com/radenano/status/959141840527110144,wait,24/01/2018,,Kaki Lima Liar,,,,,,,Friday,,,
959124387541655552,"@fugres Sudah kejadian sejak 2 bulan lalu, PKL di trotoar Jl Sudirman https://t.co/7rcayyn6ke",http://twitter.com/fugres/status/959124387541655552,wait,24/01/2018,,Kaki Lima Liar,,,,,,,Saturday,,,
959118183604011008,@triwul82 Padahal kalo ikutin kebijakan Pak Ahok utk pelebaran trotoar selebar 9 m di sepanjang Jln. Sudirman-Thamrin...akan ada spot2 yg disiapkan utk PKL..kenapa ngak dijalankan aja tuh program ?,http://twitter.com/yungyung369/status/959118183604011008,wait,24/01/2018,,Kaki Lima Liar,,,,,,,Sunday,,,
959112726646685696,"Sandiaga Anak Yang Labil : Minta Warga Tak Beli Dagangan PKL yang Jualan di Trotoar

https://t.co/Yl2coGFZv8",http://twitter.com/sewordcom/status/959112726646685696,wait,24/01/2018,,Kaki Lima Liar,,,,,,,Monday,,,
959104685197217792,"Dijaga Satpol PP, Trotoar Sudirman Steril dari PKL https://t.co/UlWjfH14eF",http://twitter.com/mediaindonesia/status/959104685197217792,wait,24/01/2018,,Kaki Lima Liar,,,,,,,Tuesday,,,
959101115928403970,"Bentar lagi Angkat bendera putih ni.??
https://t.co/QAdrXjr8Le",http://twitter.com/P3nj3l4j4h/status/959101115928403970,wait,24/01/2018,,Kaki Lima Liar,,,,,,,Wednesday,,,
959100604604805121,"PKL tetap di trotoar ya karena banyak yg beli,  ya hukum ekonomi berlaku disini. Kalo diusir gitu aja juga gak manusiawi.",http://twitter.com/rizki_mu/status/959100604604805121,wait,24/01/2018,,Kaki Lima Liar,,,,,,,Thursday,,,
959098239784910848,"@Rizalwahid10 @SuaraAnies @AhokDjarot Trotoar, mau itu depan pasar atau bukan, tetap bukan untuk dipakai PKL. Undang2nya kan sudah ada. Hal simple begini saja Anies ga ngerti? Tim 73 orang kok hasil kerja kek kentut. Buang2 duit, sementara duit KJP ilang. Kemana larinya tuh duit?",http://twitter.com/_P0T4T0_/status/959098239784910848,wait,24/01/2018,,Kaki Lima Liar,,,,,,,Friday,,,
959097278978863104,Sandiaga Uno: PKL Ada di Trotoar Karena Ada yang Beli - Tribunnews https://t.co/cTiVTiqof1 https://t.co/WAXkJ2lcGc,http://twitter.com/newsaINDONESIA/status/959097278978863104,wait,24/01/2018,,Kaki Lima Liar,,,,,,,Saturday,,,
959086501303848960,"Dijaga Satpol PP, Trotoar Sudirman Bebas PKL https://t.co/RZD7ohMxE9",http://twitter.com/Anton_djakarta/status/959086501303848960,wait,23/01/2018,,Kaki Lima Liar,,,,,,,Sunday,,,
959079552029925376,Gampang pak ...jalan Sudirman tutup aja...pasti gak macet lagi https://t.co/b8Nt1hB20S,http://twitter.com/bib2silok/status/959079552029925376,wait,22/01/2018,,Kaki Lima Liar,,,,,,,Monday,,,
959079086835421184,"Dijaga Satpol PP, Trotoar Sudirman Bebas PKL  https://t.co/E29AAdphuq",http://twitter.com/m18895/status/959079086835421184,wait,12/01/2018,,Kaki Lima Liar,,,,,,,Tuesday,,,
959076708992331776,"dan sebentar lagi kita mau ASEAN Games, ibukota semrawut uncontrollable. satpol PP mau turun tiap hari?... https://t.co/Dp0sG8Pcnw",http://twitter.com/widartoadi/status/959076708992331776,wait,12/01/2018,,Kaki Lima Liar,,,,,,,Wednesday,,,
959063682704535553,Angkat tangan katanya tuh kang Mochamad Ramlan :D https://t.co/IxengbQlpc,http://twitter.com/emsuwandi/status/959063682704535553,wait,10/01/2018,,Kaki Lima Liar,,,,,,,Thursday,,,
959062639862304768,#News: PKL di Trotoar Jl Sudirman Bakal Direlokasi ke Loksem https://t.co/pJMlzFgXSc | Berita Jakarta,http://twitter.com/pondokindahinfo/status/959062639862304768,wait,09/01/2018,,Kaki Lima Liar,,,,,,,Friday,,,
959056982836686848,"Dijaga Satpol PP, Trotoar Sudirman Tak Lagi Dipenuhi PKL: Pemprov DKI akan mencarikan lahan… https://t.co/eN2wK8RkmM",http://twitter.com/_wistu/status/959056982836686848,wait,09/01/2018,,Kaki Lima Liar,,,,,,,Saturday,,,
959054066537054209,"Ikut-ikutan Tanah Abang, PKL di Sudirman Gelar Dagangan di Trotoar https://t.co/r4LNrZUY1Y",http://twitter.com/tedyadiputra/status/959054066537054209,wait,28/12/2017,,Kaki Lima Liar,,,,,,,Sunday,,,
959053508568760321,"Dijaga Satpol PP, Trotoar Sudirman Tak Lagi Dipenuhi PKL https://t.co/wB6vRNPYJ7 https://t.co/QIluEF0eD6",http://twitter.com/AyoMediaIna/status/959053508568760321,wait,23/12/2017,,Kaki Lima Liar,,,,,,,Monday,,,
959049512487546881,"Dijaga Satpol PP, Trotoar Sudirman Tak Lagi Dipenuhi PKL https://t.co/uTXmXf5hJz https://t.co/HXpkEFGrnO",http://twitter.com/detikcom/status/959049512487546881,wait,23/12/2017,,Kaki Lima Liar,,,,,,,Tuesday,,,
959048351911116801,Gara2 cebong pada heboh di medsos https://t.co/oXmDGyErcG,http://twitter.com/BANDAIG/status/959048351911116801,wait,23/12/2017,,Kaki Lima Liar,,,,,,,Wednesday,,,
959047557266644994,"@detikcom Dipenuhi min, masa iya ada trotoar menuhin PKL.",http://twitter.com/Jtaufik10/status/959047557266644994,wait,21/12/2017,,Kaki Lima Liar,,,,,,,Thursday,,,
959045186306404352,"Atasi PKL di trotoar Jl Sudirman, Sandi konsultasi dengan PD Pasar Jaya - Atasi PKL di trotoar Jl Sudirman, Sandi konsultasi dengan PD Pasar Jaya. Politikus Gerindra itu juga sudah berkomunikasi dengan para PKL tersebut. Lewat Sandi, para PKL yang ber... https://t.co/GjthDP23Ik",http://twitter.com/Famigo_id/status/959045186306404352,wait,21/12/2017,,Kaki Lima Liar,,,,,,,Friday,,,
959042779220361216,"@Parman_212 @TeddyGusnaidi @aniesbaswedan @MataNajwa @NajwaShihab Plus DI ATUR PREMAN BANG JAPAR N ORMAS BAJINGAN ,WIRO PIPIS ONTA 212....SAMPAH BERANTAKAN TROTOAR HANCUR FULL LAPAK JATINEGARA BENHIL BLOKM SUDIRMAN KP MELAYU TEBET PSR REBO DLL BNYK PKL DIPALAK OKNUM PREMAN SMP SEJUTA....LALU APA KERJANYA? BALAS BUDI KE PENDUKUNG https://t.co/vFg4rdRRDg",http://twitter.com/Rizalwindu1/status/959042779220361216,wait,20/12/2017,,Kaki Lima Liar,,,,,,,Saturday,,,
959041682116259840,It’s a disaster! Huge setback. Hak pejalan kaki amblas...............https://t.co/8C8Bb0OjgR via @jurnal_IDN,http://twitter.com/ekalalo/status/959041682116259840,wait,20/12/2017,,Kaki Lima Liar,,,,,,,Sunday,,,
959040483610714118,"Dijaga Satpol PP, Trotoar Sudirman Tak Lagi Penuhi PKL https://t.co/5KZ9jHBjHg https://t.co/xe1LtGtlYH",http://twitter.com/detikcom/status/959040483610714118,wait,19/12/2017,,Kaki Lima Liar,,,,,,,Monday,,,
959040135185580032,@sandiuno @Gerindra Salah satunya jalan raya dipakai buat lapak PKL n trotoar dipakai unt berjualan.seperti inilah yg namanya kolaborasi sister city ya.bro uno.,http://twitter.com/TKalimantan/status/959040135185580032,wait,15/12/2017,,Kaki Lima Liar,,,,,,,Tuesday,,,
959038818543394816,Solusi Sandi Atasi PKL Liar: Warga Jangan Beli yang Jualan di Trotoar https://t.co/HDdOmejp1Y https://t.co/CyIGdRWRNt,http://twitter.com/AnindhitaAnest/status/959038818543394816,wait,01/12/2017,,Kaki Lima Liar,,,,,,,Wednesday,,,
959025711175495680,"@kumparan Sengaja pkl di jalan begitu tumbuh subur di trotoar baru di tertipkan,ini sbg bentuk proyek sampingan
krn anggaran untuk menertipkan jg gede",http://twitter.com/herubadala/status/959025711175495680,wait,29/11/2017,,Kaki Lima Liar,,,,,,,Thursday,,,
959018633447043073,"Soal hak dan izin berdagang di trotoar tak pernah jelas, adakah mafia? #Kartun   https://t.co/rDLsxWcJJu",http://twitter.com/BeritagarID/status/959018633447043073,wait,24/11/2017,,Kaki Lima Liar,,,,,,,Friday,,,
959014722396827648,Penyebab Sandiaga Uno Angkat Tangan Soal PKL di Trotoar Sudirman https://t.co/YMdNsn3hZo,http://twitter.com/hendra235/status/959014722396827648,wait,21/11/2017,,Kaki Lima Liar,,,,,,,Saturday,,,
959014445283401728,"Renovasi Pasar Benhil, PKL Incar Trotoar Jalan Sudirman https://t.co/Ps2wkuucxg",http://twitter.com/hendra235/status/959014445283401728,wait,20/11/2017,,Kaki Lima Liar,,,,,,,Sunday,,,
959014142744043521,Anis-Sandi jangan kebablasan pembiaran PKL okupasi trotoar. Pembiaran itu akan jadi bumerang bagi Anda2 maupun kebahagiaan wong cilik.,http://twitter.com/Mas_Puput/status/959014142744043521,wait,20/11/2017,,Kaki Lima Liar,,,,,,,Monday,,,
959012590381760512,@republikaonline Yaelah gw juga tau kalo ' PKL di trotoar karena tak punya lahan usaha' wkwk,http://twitter.com/Mas_dedii/status/959012590381760512,wait,14/11/2017,,Kaki Lima Liar,,,,,,,Tuesday,,,
959010725774573568,Sandi Minta Warga Tak Beli Dagangan PKL yang Jualan di Trotoar https://t.co/EHLj9b76Vs <— PKL di kasih jualan tapi tolong jangan di beli :),http://twitter.com/Gmontadaro/status/959010725774573568,wait,12/11/2017,,Kaki Lima Liar,,,,,,,Wednesday,,,
959010169060388864,"Ikut-ikutan Tanah Abang, PKL di Sudirman Gelar Dagangan di Trotoar https://t.co/EcFuRNMgcC via @jurnal_IDN ??",http://twitter.com/Gmontadaro/status/959010169060388864,wait,12/11/2017,,Kaki Lima Liar,,,,,,,Thursday,,,
959010084289314816,"@Saprial8 Lha terus omongan di bawah ini bagaimana memahaminya?

https://t.co/0GHhnHqh6I",http://twitter.com/mashikam/status/959010084289314816,wait,11/11/2017,,Kaki Lima Liar,,,,,,,Friday,,,
959010002265456640,Ancur... ancur... pokoknya ancurrr.... https://t.co/7xYgaPPNtq,http://twitter.com/BosErvan/status/959010002265456640,wait,11/11/2017,,Kaki Lima Liar,,,,,,,Saturday,,,
959009560659836929,Sandi: PKL di Trotoar Sudirman karena tak Punya Lahan Usaha https://t.co/a5jeHmHbzT,http://twitter.com/Hendra_Alamin/status/959009560659836929,wait,11/11/2017,,Kaki Lima Liar,,,,,,,Sunday,,,
959008683182223361,"Kembali ke jaman preman berkuasa ya. Sehari bayar uang keamanan 20rb ke ""entah siapa pokoknya penguasa daerah sono"" https://t.co/TcI3zS2LFZ",http://twitter.com/AnitaJaminDr/status/959008683182223361,wait,11/11/2017,,Kaki Lima Liar,,,,,,,Monday,,,
959005046380707840,"@bratasurya Kemunduran , arti nya kita harus liat dulu mundur ke belakang .. dr jaman kapan tuh PKL ada , jgn semua PKL di trotoar salah nya mas anies salah nya bang sandi .. pokok nya gabener laaa ga tegas ..",http://twitter.com/mauladani/status/959005046380707840,wait,10/11/2017,,Kaki Lima Liar,,,,,,,Tuesday,,,
